companyName,datePublished,ratingValue,reviewBody
Skype,2018-02-14,1,"Langsam! Versetzt! Unübersichtlich! Kompliziert!Liebes Skype-Team,warum haben sie bloß das ""alte"" Skype entfernt? :( Dieses funktionierte einwandfrei. Ich benutze das täglich und seit Jahren und sehr viel und kommuniziere mit vielen verschiedenen Personen.Bei dem neuen Skype finde ich teilweise nicht mal Kontakte wieder, die ich seit Jahren habe und täglich nutze. Die Nachrichten kommen extrem zeitversetzt an, die Übersichtlichkeit hat sehr gelitten, man sieht nicht auf einen Blick, wer welchen Onlinestatus hat.Wenn Sie die Möglichkeit haben - machen Sie es ungeschehen!!!! :)"
Skype,2018-02-11,N/A,What did you do with SKYPE WITH LAST UPDATE ????YOU MUST BE REALLY STUPID. Really i think you guys suck bad. Change the team please!!!
Skype,2018-02-10,N/A,"Designed by fuc3cking retos (auto bit wouldn't let me write funking brain damaged duo-feet (tried to put another word that was Latin for foot there but didn't work) homo sapiens (genius!) A legendary fucxk up in modern technology development communication. I can only imagine the genius that built the originally brilliant cross-world comms platform had a good offer from a bunch of old-riche window lickers thinking they would take Facebook by storm. But fear not, u Sterling Sunshine Variety Club ice cream lovers, Facebook are doing a pretty good job of converting a social, non profit making (amongst end users) into a boring 'I like this business of someone I don't really know at all' fucxkWxnkathonfest. U continue with ur redundant chat things boxllock (absolute fuxkin bolox) (why can't I spell fuxk the way I want to? - Is it the same geniuses that built the new ball licking Skype  version I wonder? They truly must be mother intercoursers of the highest order) liking paste a number from a website into the dialpad section and I tell you what Ladies and Gentleman of the new-age old-riche business class of knowing John Thomas inserting into your mouthes for a solid 30 seconds whilst cupping the balls from an away from the body gentle gesture, or maybe u enjoy long relationships of say 45 seconds (meet the mother beforehand) wad;I will personally invite you over to my pad to lick my balls. And, in exchange, no, I won't like your son's / daughter's lame t-shirt shop situated in a back alley of a virtually non-existent walked upon hot hell-hole selling fake crap of an embarrassment. It's why the only thing I bought from your fashion 'wrestle the big man into an unimportant sock conveniently situated nearby' show was a Bic pen. Skype- lick my FUnKING balls you shaft sucking doorknob heads xxx (cupping them is nice remember ;-) }"
Skype,2018-02-09,1,"If I could give a 0 that is how I would rate the newest version of Skype/microsoft.  I am at a lost to understand how such a terrific company could deteriorate so quickly.  Let me say, I spent a good 6 hours trying to tackle the issues, one by one using the absurd ""customer support"" which is non - existent and expects the ""community"" to give answers.  This is just blatant irresponsibility.  Put PEOPLE back in the equation.  Frankly, goodby e Skype."
Skype,2018-02-05,1,"For applications that have stooped so far down to the bottom, there should be an option to give ZERO or NEGATIVE stars. Where to begin with this piece of absolute junk. Everything in it, has problems. You can't even copy text rom the chat and paste it correctly. The chat window is too small and you cannot resize it, when you have the call view open. It misscalls contact, if you are typing on one chat and a incoming call occurs, the next key that you tap, will answer the call, weher you like it or not. There's no configuration options. The only thing missing from the latest release would be an even uglier UI design and some kind of heavy adware. This would make it the perfect all time candidate on how not to do software. The notifications sounds do not work. The sound quality and general call quality, which ought to be the CORE and MOST IMPORTANT feature are the same or worse. And many others issues that I just cannot be bothered to write. What was so wrong ith the previous version Microsoft, that could not be fixed?And, if you had to make it all from scratch, which is fine if done right, why would you choose to release such a mediocre product, long before it is even as good as the previous version? Why?"
Skype,2018-02-05,N/A,Over the last 4 days I have tried in various ways to contact Skype support and their owners Microsoft for an explanation as to why Skype is not working as it used to . The lack of urgent response is totally unacceptable and unprofessional.
Skype,2018-02-03,1,My reply to Skype after a frustrating hour tying to log into my account and going round in circles.  I am so angry I have been using Skype for years and now problems. I can't begin to explained all the trouble I am having just loging into my account So please donate the remainder of my Skype credit to charity I have had enough !Since Microsoft has taken over it has been an absolute nightmare to use.
Skype,2018-02-01,1,"Off line for maintenance, really!! what happened to five nines?"
Skype,2018-01-31,1,nur noch für den a*sch. kann man praktisch nicht mehr benutzen (zumindest die win10 app-version) da es immer wieder anrufe beendet und sich ständig aufhängt...
Skype,2018-01-29,N/A,"Decided to write a review for skype, why skype is unreliable these past few weeks? I am not able to receive LOTS OF IMPORTANT MESSAGES, at first I thought my contacts were just away or just busy doing stuffs, until they message me on viber that they receive my messages and they answer back, but unfortunately, it's not going through my skype, you what, I mess a lot in my work last week because of this unreliable app, now my team will decide to change our communication app to much more reliable, maybe team viewer will be the option for now.!"
Skype,2018-01-26,1,"Latest Skype does not work, and their service is non existent. Have written them 12 times in under 3 weeks, and they never reply in any form I believe I will be forced to go to Apple's Facetime as they have superb service, compared to MS. Like to think they would read this but doubt they willDr. J.R.Prescott  UK"
